,STATE,DISTRICT,COLLEGE NAME,ADDRESS
0,ANDAMAN AND NICOBAR ISLAND,PORT BLAIR,DR. B.R. AMBEDKAR INSTITUTE OF TECHNOLOGY,"Polytechnic Road, Pahargaon,, Junglighat, Port Blair, Andaman and Nicobar Islands 744103"
1,ANDHRA PRADESH,CHITTOOR,VAISHNAVI INSTITUTE OF TECHNOLOGY,TANAPALLI(V) KUNTRAPAKKAM(P) TIRUPATI RURAL Tirupati-517503
2,ANDHRA PRADESH,KRISHNA,VIJAYA INSTITUTE OF TECHNOLOGY FOR WOMEN,"Enikepadu, Krishna District, Vijayawada, Andhra Pradesh 521108"
3,ANDHRA PRADESH,NELLORE,GEETHANJALI INSTITUTE OF SCIENCE AND TECHNOLOGY,"3rd Mile,Nellore-Bombay Highway,Gangavaram(V), Kovur(M), S.P.S.R Nellore Ditrict, Nellore, Andhra Pradesh 524137"
4,ANDHRA PRADESH,EAST GODAVARI,GODAVARI INSTITUTE OF ENGINEERING & TECHNOLOGY,"NH-16, Chaitanya Knowledge City, Rajahmundry, Andhra Pradesh 533296"
5,ANDHRA PRADESH,KURNOOL,RAVINDRA COLLEGE OF ENGINEERING FOR WOMEN,"PASUPULA VILLAGE, NANDIKOTKUR ROAD KURNOOL - 518002."
6,ANDHRA PRADESH,GUNTUR,KONERU LAKSHMAIAH EDUCATION FOUNDATION UNIVERSITY (K L COLLEGE OF ENGINEERING),"Green Fields, Vaddeswaram, Guntur, Andhra Pradesh 522502"
7,ANDHRA PRADESH,PRAKASAM,MALINENI LAKSHMAIAH ENGINEERING COLLEGE,"KANUMALLA(V), SINGARAYAKONDA(MD), PRAKASAM (DT), Guntur, Andhra Pradesh 522017"
8,ANDHRA PRADESH,CHITTOOR,ADITYA COLLEGE OF ENGINEERING,"Aditya Nagar, ADB Road, East Godavari, Surampalem, Andhra Pradesh 533437"
9,ANDHRA PRADESH,EAST GODAVARI,INTERNATIONAL SCHOOL OF TECHNOLOGY AND SCIENCES FOR WOMEN,"EAST GONA GUDEM (VIL), RAJA NAGARAM(MAN), EAST GODAVARI (DIST)-533294"
10,ANDHRA PRADESH,KURNOOL,ST. JOHNS COLLEGE OF ENGINEERING & TECHNOLOGY,"Yerrakota, Kurnool, Yemmiganur, Andhra Pradesh 518360"
11,ANDHRA PRADESH,WEST GODAVARI,SWARNANDHRA INSTITUTE OF ENGINEERING & TECHNOLOGY,"Seetharampuram, West Godavari District, Narsapur, Andhra Pradesh 534280"
12,ANDHRA PRADESH,WEST GODAVARI,SRI VASAVI ENGINEERING COLLEGE,"Pedatadepalli, West Godavari District, Tadepalligudem, Andhra Pradesh 534101"
13,ANDHRA PRADESH,NELLORE,"MRR INSTITUTE OF TECHNOLOGY & SCIENCE, UDAYAGIRI","MRR INSTITUTE OF TECHNOLOGY & SCIENCE, S.R.PURAM ROAD, UDAYAGIRI, NELLORE,DT ANDHRA PRADESH. PIN-524226."
14,ANDHRA PRADESH,KURNOOL,SREENIVASA COLLEGE OF ENGINEERING & TECHNOLOGY.,"Near Sakshi Paper, NH-44,
Gooty Road, Lakshmipuram,
Kurnool-518218."
15,ANDHRA PRADESH,GUNTUR,AMARA INSTITUTE OF ENGINEERING & TECHNOLOGY,SATULURU POST NADENDLA MD NARASARAOPET GUNTUR DT - 522549
16,ANDHRA PRADESH,SRIKAKULAM,SRI SIVANI INSTITUTE OF TECHNOLOGY,"Chilakapalem Juntion, Etcheral, Near Ambedkar University, Srikakulam, Andhra Pradesh 532402"
17,ANDHRA PRADESH,GUNTUR,MALINENI LAKSHMAIAH WOMEN'S ENGINEERING COLLEGE,"PULLADIGUNTA(V), VATTICHERUKURU(MD), GUNTUR - 522017"
18,ANDHRA PRADESH,GUNTUR,CHINTALAPUDI ENGINEERING COLLEGE,PONNUR ENGINEERING COLLEGE CHINTALAPUDI(P.O) PONNUR(M.D) GUNTUR(D.T) ANDHRA PRADESH-522 124
19,ANDHRA PRADESH,SRIKAKULAM,ADITYA INSTITUTE OF TECHNOLOGY AND MANAGEMENT,K.KOTTURU (VILL) TEKKALI - 532 201 SRIKAKULAM (DIST) ANDHRA PRADESH
20,ANDHRA PRADESH,ANANTAPUR,SRI KRISHNADEVARAYA UNIVERSITY COLLEGE OF ENGINEERING AND TECHNOLOGY,"Sri Krishnadevaraya Engineering College,
NH-44, Gooty,Anantapur(Dist),
Andhra Pradesh, PIN:515401."
21,ANDHRA PRADESH,PRAKASAM,PRAKASAM ENGINEERING COLLEGE,O.V ROAD KANDUKUR PRAKASAM DISTRICT ANDHRA PRADESH-523105
22,ANDHRA PRADESH,EAST GODAVARI,RAJAMAHENDRI INSTITUTE OF ENGINEERING AND TECHNOLOGY,"Near Pidimgoyyi, Bhoopalapatnam, East Godavari District, Rajahmundry, Andhra Pradesh 533107
"
23,ANDHRA PRADESH,ANANTAPUR,CHIRANJEEVI REDDY INSTITUTE OF ENGINEERING AND TECHNOLOGY,"Susheela Nagar, Bellary Road, Anantapur, Andhra Pradesh 515001"
24,ANDHRA PRADESH,KRISHNA,SRI CHAITANYA - DJR COLLEGE OF ENGINEERING,"DJR COLLEGE OF ENGINEERING & TECHNOLOGY, DJR NAGAR, VELPUR VILLAGE, VIA GUDAVALLI VIJAYAWADA - 521104"
25,ANDHRA PRADESH,KRISHNA,SRI VASAVI INSTITUTE OF ENGINEERING & TECHNOLOGY,NANDAMURU PEDANA MANADAL KRISHNA DISTRICT ANDHRAPRADESH-521369
26,ANDHRA PRADESH,CHITTOOR,MADANAPALLE INSTITUTE OF TECHNOLOGY & SCIENCE,"Kadiri Road, Angallu Village, Chittoor District, Madanapalle, Andhra Pradesh 517325"
27,ANDHRA PRADESH,YSR DISTRICT,NARAYANADRI INSTITUTE OF SCIENCE AND TECHNOLOGY,"VENKATAPALLI ROAD, NEAR GOVT DEGREE COLLEGE, RAJAMPET,KADAPA DIST, ANDHRA PRADESH PIN-516115."
28,ANDHRA PRADESH,GUNTUR,GUNTUR ENGINEERING COLLEGE,"OPP. KATURI MEDICAL COLLEGE, NH - 5, YANAMADALA, GUNTUR - 522019"
29,ANDHRA PRADESH,GUNTUR,NALANDA INSTITUTE OF ENGINEERING & TECHNOLOGY,"SIDDHARTH NAGAR, KANTEPUDI (V), SATTENAPALLI (M), GUNTUR DISTRICT - 522 438, ANDHRA PRADESH"
30,ANDHRA PRADESH,VISHAKHAPATNAM,VIGNAN'S INSTITUTE OF ENGINEERING FOR WOMEN,"KAPU JAGGARAJUPETA, VADLAPUDI POST, GAJUWAKA, VISAKHAPATNAM - 530 046"
31,ANDHRA PRADESH,KRISHNA,NIMRA COLLEGE OF ENGINEERING AND TECHNOLOGY,"NIMRA NAGAR JUPUD,IBRAHIMPATNAM-521 456,KRISHNA DT., ANDHRA PRADESH"
32,ANDHRA PRADESH,EAST GODAVARI,PYDAH COLLEGE OF ENGINEERING,"PATAVALA, TALLAREVU MANDAL, EAST GODAVBARI DISTRICT. 533461 "
33,ANDHRA PRADESH,EAST GODAVARI,SRI PRAKASH COLLEGE OF ENGINEERING,"Govari Konaru, NH. 5, Rajupeta, Tuni, Andhra Pradesh 533401"
34,ANDHRA PRADESH,GUNTUR,VASIREDDY VENKATADRI INSTITUTE OF TECHNOLOGY,"NAMBUR(V), PEDAKAKANI(M), GUNTUR-522508"
35,ANDHRA PRADESH,KRISHNA,SREE VAHINI INSTITUTE OF SCIENCE AND TECHNOLOGY,BEHIND GANESH TEMPLE BYE PASS ROAD TIRUVURU KRISHNA (DT) ANDHRA PRADESH PIN-521235
36,ANDHRA PRADESH,KRISHNA,R.K. COLLEGE OF ENGINEERING,"R.S.NO.52,53 ,NAVEPOTAVARAM VILLAGE,KETHANA KONDA,IBRAHIMPATNAM 521456,VIJAYAWADA,A.P."
37,ANDHRA PRADESH,VIZIANAGARAM,GOKUL GROUP OF INSTITUTIONS,"Vizianagaram,Piridi, Bobbili, Andhra Pradesh 535568"
38,ANDHRA PRADESH,ANANTAPUR,TADIPATRI ENGINEERING COLLEGE,"Veerapuram (V), Kadapara Road, Anantapur, Tadipatri, Andhra Pradesh 515411
"
39,ANDHRA PRADESH,KRISHNA,GUDLAVALLERU ENGINEERING COLLEGE,"SESHADRI RAO KNOWLEDGE VILLAGE, GUDLAVALLERU-521356, KRISHNA DISTRICT, ANDHRA PRADESH"
40,ANDHRA PRADESH,GUNTUR,R.V.R.& J.C.COLLEGE OF ENGINEERING,CHANDRAMOULIPURAM CHOWDAVARAM GUNTUR-522 019 ANDHRA PRADESH
41,ANDHRA PRADESH,VISHAKHAPATNAM,SIMHADRI EDUCATIONAL SOCIETY GROUP OF INSTITUTIONS,"Sabbavaram - Anakapalle Highway, Near Koduru Junction, Sabbavaram Mandal, Visakhapatnam District, Narapadu, Andhra Pradesh 531035"
42,ANDHRA PRADESH,EAST GODAVARI,BENAIAH INSTITUTE OF TECHNOLOGY & SCIENCES,"Korukonda Rd, Burugupudi, Andhra Pradesh 533292"
43,ANDHRA PRADESH,CHITTOOR,CHADALAWADA VENKATA SUBBAIAH COLLEGE OF ENGINEERING,"Chadalawada Nagar, Renigunta Road, Tirupathi, Andhra Pradesh 517506"
44,ANDHRA PRADESH,CHITTOOR,KKC INSTITUTE OF TECHNOLOGY & ENGINEERING,"Parameswara Mangalam, Chittoor, NH-205, Chennai Tiruttani Renigunta Highway, Puttur, Puttur, Andhra Pradesh 517584"
45,ANDHRA PRADESH,KRISHNA,DAITA MADHUSUDANA SASTRY SRI VENKATESWARA HINDU COLLEGE OF ENGINEERING,"DAITA MADHUSUDANA SASTRY SRI VENKATESWARA HINDU COLLEGE OF ENGINEERING, MACHILIPATNAM PIN - 521 002"
46,ANDHRA PRADESH,GUNTUR,NARASARAOPETA INSTITUTE OF TECHNOLOGY,KOTAPPA KONDA ROAD YELLAMANDA(POST) NARASARAOPET(MANDAL) GUNTUR(DIST) ANDHRA PRADESH-522601
47,ANDHRA PRADESH,PRAKASAM,INDIRA INSTITUTE OF TECHNOLOGY AND SCIENCES,"Markapur, National Highway 565, Prakasam, Andhra Pradesh 523316"
48,ANDHRA PRADESH,PRAKASAM,RAO & NAIDU ENGINEERING COLLEGE,"Ambedkar Colony, Ramnagar, Ongole, Andhra Pradesh 523001"
49,ANDHRA PRADESH,CHITTOOR,SREENIVASA INSTITUTE OF TECHNOLOGY AND MANAGEMENT STUDIES,"DR.VISWESWARAIAH ROAD (BANGALORE-TIRUPATHI BYE-PASS ROAD), MURUKAMBATTU POST, CHITTOOR - 517 127."
50,ANDHRA PRADESH,PRAKASAM,RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS,"NH-5, Valluru, Ongole, Andhra Pradesh 523272"
51,ANDHRA PRADESH,VIZIANAGARAM,THANDRA PAPARAYA INSTITUTE OF SCIENCE AND TECHNOLOGY,"komatipally,bobbili, vizaianagaram, Andhra Pradesh 535558"
52,ANDHRA PRADESH,EAST GODAVARI,BONAM VENKATA CHALAMAYYA ENGINEERING COLLEGE,"Allavaram, Odalarevu, Andhra Pradesh 533210"
53,ANDHRA PRADESH,KURNOOL,G.PULLA REDDY ENGINEERING COLLEGE,"G.Pulla Reddy Nagar, Nandyal Road, Kurnool, Andhra Pradesh 518007"
54,ANDHRA PRADESH,VIZIANAGARAM,GOKUL INSTITUTE OF TECHNOLOGY AND SCIENCES,PIRIDI (VILLAGE) BOBBILI (MANDAL) VIZIANAGARAM (DIST) ANDHRAPRADESH STATE PIN- 535568
55,ANDHRA PRADESH,VISHAKHAPATNAM,ANAKAPALLE MERCHANTS ASSOCIATION KONATHALA SUBRAHMANYAM & IMMEDISETTY KANAKARAJU COLLEGE OF TECHNOLO,KOTHURU VILLAGE ANAKAPALLE MANDAL ANAKAPALLE VISAKHA DIST. ANDHRA PRADESH 531001
56,ANDHRA PRADESH,SRIKAKULAM,SARADA INSTITUTE OF SCIENCE TECHNOLOGY AND MANAGEMENT,AMPOLU ROAD GARA MANDAL SRIKAKULAM-PIN 532404 ANDHRA PRADESH
57,ANDHRA PRADESH,CHITTOOR,ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCES,"VENKATAPURAM (VILLAGE), MANGALAM ROAD, KARAKAMBADI(POST), RENIGUNTA(MANDAL),TIRUPATI-517520, CHITTOOR DIST"
58,ANDHRA PRADESH,GUNTUR,NEWTON'S INSTITUTE OF ENGINEERING,ALUGURAJU PALLY VILLAGE KOPPUNORU POST MACHERLA GUNTUR DT
59,ANDHRA PRADESH,GUNTUR,PNC&VIJAI INSTITUTE OF ENGINEERING & TECHNOLGOY,"REPUDI (V), PHIRANGIPURAM (M), GUNTUR DIST. ANDHRA PRADESH"
60,ANDHRA PRADESH,ANANTAPUR,ST.MARK EDUCATIONAL INSTITUTION SOCIETY GROUP OF INSTITUTION (INTEGRATED CAMPUS),"ST.MARK CAMPUS,BELLARY ROAD ,RACHANAPALLY,ANANTAPUR"
61,ANDHRA PRADESH,NELLORE,BRAHMAIAH COLLEGE OF ENGINEERING,"NH-5, NORTH RAJU PALEM, KODAVALURU MANDAL, NELLORE DISTRICT, ANDHRA PRADESH, PIN:524366"
62,ANDHRA PRADESH,WEST GODAVARI,SHRI VISHNU ENGINEERING COLLEGE FOR WOMEN,"VISHNUPUR, BHIMAVARAM"
63,ANDHRA PRADESH,KURNOOL,KOTTAM KARUNAKARA REDDY INSTITUTE OF TECHNOLOGY,SURVEY NO. 341 CHINNA TEKURU (VILLAGE) KALLUR (M) KURNOOL ANDHRA PRADESH
64,ANDHRA PRADESH,KRISHNA,ANDHRA LOYOLA INSTITUTE OF ENGINEERING AND TECHNOLOGY,"GOVERNMENT POLYTECHNIC POST OFFICE, VIJAYAWADA-520008, KRISHNA DISTRICT, ANDHRA PRADESH"
65,ANDHRA PRADESH,CHITTOOR,SHREE RAMA EDUCATIONAL SOCIETY GROUP OF INSTITUTIONS,"RAMI REDDY NAGAR, KARAKAMBADI ROAD, MANGALAM BO TIRUPATI URABAN MANDAL TIRUPATI - 517 507 CHITTOOR DIST. A.P."
66,ANDHRA PRADESH,KRISHNA,PALADUGU PARVATHI DEVI COLLEGE OF ENGINEERING AND TECHNOLOGY,SURAMPALLI VILLAGE VIA NUNNA VIJAYAWADA RURAL KRISHNA DISTRICT - 521212 ANDHRA PRADESH
67,ANDHRA PRADESH,GUNTUR,MALINENI PERUMALLU EDUCATIONAL SOCIETY'S GROUP OF INSTITUTIONS(INTEGRATED CAMPUS),"PULLADIGUNTA (V), VATTICHERUKURU (MD), GUNTUR (DT) - 522017"
68,ANDHRA PRADESH,VISHAKHAPATNAM,"WELLFARE INSTITUTE OF SCIENCE, TECHNOLOGY AND MANAGEMENT","PINAGADI (V), PENDURTHY(M), VISAKHAPATNAM-531173. ANDHRA PRADESH."
69,ANDHRA PRADESH,CHITTOOR,CHADALAWADA RAMANAMMA ENGINEERING COLLEGE,"CHADALAWADA NAGAR, RENIGUNTA ROAD, TIRUPATI"
70,ANDHRA PRADESH,PRAKASAM,ST. ANN'S COLLEGE OF ENGINEERING & TECHNOLOGY,NAYUNIPALLI VILLAGE CHALLAREDDYPALEM VETAPALEM MANDAL PRAKASAM DISTRICT
71,ANDHRA PRADESH,WEST GODAVARI,NOVA COLLEGE OF ENGINEERING & TECHNOLOGY,VEGAVARAM VILLAGE JANGAREDDY GUDEM MANDAL WEST GODAVARI DISTRCIT ANDHRA PRADESH PIN:534447
72,ANDHRA PRADESH,ANANTAPUR,SHRI SHIRDI SAI INSTITUTE OF SCIENCE AND ENGINEERING,"#2-383, WARD NO. 10,VADIYAMPETA(POST), PODARALLA (VILLAGE), BUKKARAYASAMUDRAM (M), ANANTAPUR - 515731.` ANDHRA PRADESH."
73,ANDHRA PRADESH,PRAKASAM,BUCHEPALLI VENKAYAMMA SUBBAREDDY ENGINEERING COLLEGE,KURNOOL ROAD
74,ANDHRA PRADESH,ANANTAPUR,ANANTHA LAKSHMI INSTITUTE OF TECHNOLOGY & SCIENCES,"ITIKAKAPALLI NEAR SK UNIVERSITY ITIKALAPALLI, ANANTAPUR"
75,ANDHRA PRADESH,KRISHNA,NIMRA INSTITUTE OF SCIENCE & TECHNOLOGY,"NIMRA NAGAR ,JUPUDI,IBRAHIMPATNAM, VIJAYAWADA, KRISHNA DIST. ANDHRA PRADESH PIN:521456"
76,ANDHRA PRADESH,GUNTUR,KRISHNAVENI ENGINEERING COLLEGE FOR WOMEN,VILLAGE KESANUPALLI TALUK NARASARAOPET DISTRICT GUNTUR STATE ANDHRA PRADESH PIN CODE 522 601
77,ANDHRA PRADESH,KRISHNA,RGUKT-NUZIVID,"MYLAVARAM ROAD, NUZIVID, KRISHNA DISTRICT.HEAD OFFICE : RGUKT VINDHYA C-4, IIITH CAMPUS, GACHIBOWLI, HYDERABAD"
78,ANDHRA PRADESH,YSR DISTRICT,VAAGDEVI INSTITUTE OF TECHNOLOGY & SCIENCE,PEDDASETTIPALLY(VILLAGE) PRODDATUR(MANDAL) CUDDAPAH(DT) ANDHRA PRADESH- 516 360
79,ANDHRA PRADESH,WEST GODAVARI,DNR COLLEGE OF ENGINEERING & TECHNOLOGY,"DNR COLLEGE OF ENGINEERING & TECHNOLOGY, BALUSUMUDI,"
80,ANDHRA PRADESH,VIZIANAGARAM,AVANTHI'S RESEARCH & TECHNOLOGICAL ACADEMY,"AVANTHI'S RESEARCH & TECHNOLOGICAL ACADEMY BASAVAPALEM VILLAGE, BHOGAPURAM MANDALAM, VIZIANAGARAM DISTRICT."
81,ANDHRA PRADESH,VISHAKHAPATNAM,BABA INSTITUTE OF TECHNOLOGY AND SCIENCES,"P M PALEM, MADHURAWADA"
82,ANDHRA PRADESH,NELLORE,JAGAN'S COLLEGE OF ENGINEERING AND TECHNOLOGY,CHOUTAPALEM VENKATACHALAM MANDAL SPSR NELLORE DISTRICT 524320
83,ANDHRA PRADESH,VISHAKHAPATNAM,ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY & SCIENCES,"SANGIVALASA BHEEMUNIPATNAM MANDAL VISAKHAPATANAM  531 162 TEL: 08933-225083, 84 & 85 FAX: 08933-226395 WEBSITE: WWW.ANITS.EDU.IN E-MAIL: PRINC"
84,ANDHRA PRADESH,VIZIANAGARAM,"AVANTHI S ST.THERESSA INSTITUTE OF ENGINEERING AND TECHNOLOGY,GARIVIDI","GARBHAM ROAD, GARIVIDI (CHEEPURUPALLI), VIZIANAGARAM DISTRICT"
85,ANDHRA PRADESH,YSR DISTRICT,SRI SAI INSTITUTE OF TECHNOLOGY AND SCIENCE,"2/714-18, GOLLAPALLI (V) RAYACHOTI- 516 270"
86,ANDHRA PRADESH,SRIKAKULAM,BHASKARA INSTITUTE OF TECHNOLOGY AND SCIENCE,"MITHRA INSTITUTE OF TECHNOLOGY, CHINARAVUPALLI VILLAGE, ETCHERLA POST, SRIKAKULAM DIST., ANDHRA PRADESH. PIN :532 410"
87,ANDHRA PRADESH,YSR DISTRICT,K.S.R.M. COLLEGE OF ENGINEERING,YERRAMASUPALLI VILLAGE CHINTAKOMMA DINNE MANDAL KADAPA
88,ANDHRA PRADESH,YSR DISTRICT,KANDULA OBULA REDDY MEMORIAL COLLEGE OF ENGINEERING,"TADIGOTLA, CHINTAKOMMADINNE (MANDAL) KADAPA"
89,ANDHRA PRADESH,EAST GODAVARI,ADITYA COLLEGE OF ENGINEERING & TECHNOLOGY,ADITYA NAGAR ADB ROAD SURAMPALEM GANDEPALLI MANDAL E.G.DT. 533437
90,ANDHRA PRADESH,EAST GODAVARI,KAKINADA INSTITUE OF TECHNOLOGICAL SCIENCES,KAKINADA INSTITUE OF TECHNOLOGICAL SCIENCES AMBIKAPALLI AGRAHARAM VILLAGE RAMACHNDRAPURAM MANDAL EAST GODAVARI DISTRICT
91,ANDHRA PRADESH,VISHAKHAPATNAM,PYDAH KAUSHIK COLLEGE OF ENGINEERING,"GAMBHEERAM VILLAGAE, ANANDAPURAM MANDAL, VISAKHAPATNAM- 531163"
92,ANDHRA PRADESH,EAST GODAVARI,LENORA COLLEGE OF ENGINEERING,IRLAPALLY VILLAGE RAMPACHODAVARM EAST GODAVRI
93,ANDHRA PRADESH,EAST GODAVARI,CHAITANYA INSTITUTE OF SCIENCE AND TECHNOLOGY,MADHAVA PATNAM
94,ANDHRA PRADESH,GUNTUR,H.M.K.S & M.G.S COLLEGE OF ENGINEERING,KANAGALA (PO) CHERUKUPALLI (MANDAL) GUNTUR (DIST) ANDHRA PRADESH INDIA PIN : 522259
95,ASSAM, NH-37,KU SCHOOL OF ENGINEERING TECHNOLOGY AND MANAGEMENT,KORAIKHOWA GAON
96,ASSAM,CACHAR,TRIGUNA SEN SCHOOL OF TECHNOLOGY,"ASSAM UNIVERSITY (CENTRAL UNIVERSITY), SILCHAR"
97,ASSAM,JORHAT,JORHAT INSTITUTE OF SCIENCE & TECHNOLOGY,"SATAI, CHENIAMGURI P.O: CHENIJAN JORHAT"
98,ASSAM,KOKRAJHAR,CENTRAL INSTITUTE OF TECHNOLOGY,"BALAGAON BODOLAND TERRITORIAL COUNCIL KOKRAJHAR, ASSAM 783370"
99,ASSAM,KOKRAJHAR,BINESWAR BRAHMA ENGINEERING |COLLEGE,CHANDRAPARA
100,ASSAM,KAMRUP,GAUHATI UNIVERSITY INSTITUTE OF SCIENCE AND TECHNOLOGY,"INSTITUTE OF SCIENCE AND TECHNOLOGY, GAUHATI UNIVERSITY, GUWAHATI-781014, ASSAM"
101,ASSAM,SONITPUR,TEZPUR UNIVERSITY,"NAPAAM TEZPUR - 784 028 DISTRICT : SONITPUR ASSAM, INDIA"
102,ASSAM,SONITPUR,"GIRIJANANDA CHOWDHURY INSTITUTE OF MANAGEMENT AND TECHNOLOGY (GIMT), TEZPUR",VILL : DEKACHUBURI AND KUNDABOURI MOUZA : HALLESWAR P.O.: TEZPUR DIST : SONITPUR STATE : ASSAM PIN : 784001
103,BIHAR,PATNA,NETAJI SUBHAS INSTITUTE OF TECHNOLOGY,"AT + PO: AMHARA, BIHTA, PATNA"
104,BIHAR,DARBHANGA,DARBHANGA COLLEGE OF ENGINEERING,DR JAGGANATH MISHRA INSTITUTE OF TECHNOLOGY MABBI DARBHANGA PO LALSAHPUR VIA PTC DARBHANGA
105,BIHAR,VAISHALI,PATNA SAHIB TECHNICAL CAMPUS,"BAFAPUR BANTHU, BLOCK-BHAGWANPUR, DISTT-VAISHALI"
106,BIHAR,VAISHALI,EXALT COLLEGE OF ENGINEERING & TECHNOLOGY,KAHAULI TEH. GARAUL MAHUA
107,BIHAR,MUZAFFARPUR,"MUZAFFARPUR INSTITUTE OF TECHNOLOGY, MUZAFFARPUR",PRINCIPAL MUZAFFARPUR INSTITUTE OF TECHNOLOGY MUZAFFARPUR AT LAKSHMI CHOWCK PO MIT MUZAFFARPUR BIHAR MUZAFFARPUR-842003
108,BIHAR,PURNIA,MILLIA INSTITUTE OF TECHNOLOGY,"RAMBAGH, PURNEA"
109,BIHAR,KISHANGANJ,AZMET INSTITUTE OF TECHNOLOGY,"ZAFARNAGAR, ANARKALI KISHANGUNJ"
110,BIHAR,GAYA,GAYA COLLEGE OF ENGINEERING,SHRIKRISHN NAGAR VIA BUNIYAD GANJ KHIJAR SARAI GAYA
111,BIHAR,AURANGABAD,SITYOG INSTITUTEOF TECHNOLOGY,GROWTH CENTER JASOIYA MORE AURANGABAD BIHAR
112,BIHAR,SARAN,"LOKNAYAK JAI PRAKASH INSTITUTE OF TECHNOLOGY, CHHAPRA","IN THE CAMPUS OF LNJP UNIVERSITY, CHHAPRA"
113,BIHAR,ARARIA,MOTI BABU INSTITUTE OF TECHNOLOGY,"INDUSTRIAL ESTATE OFF NH87, FORBESGANJ-854318 (BIHAR)"
114,BIHAR,BUXAR,VIDYADAAN INSTITUTE OF TECHNOLOGY & MANAGEMENT,VILLAGE & PO. - ARIAON DISTRICT- BUXAR (BIHAR) PIN- 802119
115,BIHAR,PATNA,MAULANA AZAD COLLEGE OF ENGINEERING AND TECHNOLOGY,NEORAGANJ GHORNA NEORA PATNA
116,BIHAR,EAST CHAMPARAN,"MOTIHARI COLLEGE OF ENGINEERING, MOTIHARI","AT/P.O -PHURSATPUR BAIRIYA P.S -MUFASSIL (MOTIHARI) DIST.-EAST CHAMPARAN,BIHAR-845401"
117,BIHAR,NALANDA,K.K. COLLEGE OF ENGINEERING & MANAGEMENT,VILLAGE+AT: BERAUTI POST OFF: NEPURA THANA: DEEPNAGAR BIHARSHARIF DIST-NALANDA BIHAR
118,BIHAR,GAYA,BUDDHA INSTITUTE OF TECHNOLOGY,"INDUSTRIAL AREA, GAYA, BEHIND RITURAJ COLD STORAGE, GAYA-DOBHI ROAD"
119,CHHATTISGARH,DURG,CHHATTISGARH INSTITUTE OF MANAGEMENT & TECHNOLOGY,PATAN ROAD GANYARI BHILAI-3 DURG
120,CHHATTISGARH,RAIPUR,GOVT. ENGINEERING COLLEGE RAIPUR,"OLD DHAMTARI ROAD, SEJBAHAR"
121,CHHATTISGARH,RAIPUR,CENTRAL COLLEGE OF ENGINEERING AND MANAGEMENT,"MAIN ROAD, RING ROAD NO.02, KABIR NAGAR"
122,CHHATTISGARH,DURG,SHRI SHANKARACHARYA INSTITUTE OF ENGINEERING AND TECHNOLOGY,"VILLAGE:KHAPRI,DHAMDHA ROAD,JEWRA SIRSA,DISTRICT:DURG, CHHATTISGARH-491001"
123,CHHATTISGARH,RAIPUR,CENTRAL INSTITUTE OF TECHNOLOGY,"VILLAGE - BHELWADIH NH 43, TAHSIL- ABHANPUR-PIN 493661 DISTRICT- RAIPUR STATE- CHHATTISGARH"
124,CHHATTISGARH,RAIPUR,SCHOOL OF ENGINEERING AND INFORMATION TECHNOLOGY,"GULLU, AARANG-KHARORA HIGHWAY, AARANG, RAIPUR CHHATTISGARH 493441"
125,CHHATTISGARH,DURG,BHARTI COLLEGE OF ENGINEERING & TECHNOLOGY DURG,"PULGAON CHOWK, DURG (C.G.)"
126,CHHATTISGARH,BILASPUR,"INSTITUTE OF TECHNOLOGY, GURU GHASIDAS VISHWAVIDYALAYA, BILASPUR(C.G.)","INSTITUTE OF TECHNOLOGY, GURU GHASIDAS VISHWAVIDYALAYA"
127,CHHATTISGARH,RAIPUR,KRUTI INSTITUTE OF TECHNOLOGY & ENGINEERING,"KNOWLEDGE VILAGE, NARADAHA"
128,CHHATTISGARH,RAIPUR,COLUMBIA INSTITUTE OF ENGINEERING & TECHNOLOGY,"BHURKONI VILLAGE - TEKARI, NEAR- VIDHANSABHA"
129,CHHATTISGARH,RAIPUR,"BHILAI INSTITUTE OF TECHNOLOGY,RAIPUR.","ON NATIONAL HIGHWAY 43, 5 KM.BEFORE ABHANPUR,VILLAGE KENDRI,NEW RAIPUR,RAIPUR."
130,CHHATTISGARH,RAJNANDGAON,YUGANTAR INSTITUTE OF TECHNOLOGY AND MANAGEMENT,"G.E. ROAD, GRAM - THEKWA POST-SOMNI RAJNANDGAON-491441 CHHATTISGARH"
131,CHHATTISGARH,DURG,CHRISTIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,"KAILASH NAGAR, INDUSTRIAL ESTATE P.O."
132,CHHATTISGARH,DURG,CHHATTISGARH ENGINEERING COLLEGE,"BORSI-DHANORA ROAD, IN FRONT OF ST. XAVIER SCHOOL DHANORA DISTT: DURG,CG CHHATTISGARH 491001"
133,CHHATTISGARH,RAIGARH,KIRODIMAL INSTITUTE OF TECHNOLOGY,"POST BOX NO-2, VILLAGE-GARHUMARIA,ORISSA ROAD,RAIGARH"
134,CHHATTISGARH,RAIPUR,PROFESSIONAL INSTITUTE OF ENGINEERING & TECHNOLOGY,"STATE HIGHWAY 9, MURRA, KHARORA ROAD, RAIPUR"
